path,case,platform,gen,label,xception_fold1,xception_fold2,xception_fold3,xception_fold4,xception_fold5,convnext_fold1,convnext_fold2,convnext_fold3,convnext_fold4,convnext_fold5,swin_fold1,swin_fold2,swin_fold3,swin_fold4,swin_fold5,r3d_fold1,r3d_fold2,r3d_fold3,r3d_fold4,r3d_fold5,r2plus1d_fold1,r2plus1d_fold2,r2plus1d_fold3,r2plus1d_fold4,r2plus1d_fold5,videomae_fold1,videomae_fold2,videomae_fold3,videomae_fold4,videomae_fold5
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00114.mp4,case1_original,kakao_normal,real,0,0.18824935,0.1640472,0.19049804,0.15140383,0.2863189,0.19163007,0.02384809,0.20985402,0.05465104,0.068599865,0.0075993035,0.00020422302,0.00070415164,0.019308086,0.00040685752,0.69863796,0.6745063,0.95540243,0.8674854,0.00096786156,0.8092006,0.6617043,0.8924688,0.9366916,0.4924322,0.0015397269,0.020449396,0.010944578,0.0024060889,0.002688672
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00129.mp4,case1_original,kakao_normal,real,0,0.14294825,0.16789973,0.05975658,0.08487122,0.20055768,0.1928052,0.11013572,0.23526208,0.15463114,0.12929276,0.15297888,0.005089918,0.18462047,0.24355245,0.8993868,0.9301416,0.9643886,0.99545276,0.53928655,0.009107993,0.9842457,0.9975466,0.9920773,0.99371004,0.9791158,0.06383161,0.9500415,0.62909126,0.85948694,0.9522199
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00139.mp4,case1_original,kakao_normal,real,0,0.3453812,0.13597612,0.16837779,0.18010665,0.15361266,0.19993211,0.17165051,0.26128381,0.13546064,0.13483287,0.025760561,0.00069054146,0.010169658,0.0763388,0.004416556,0.86293024,0.73278314,0.99632865,0.9351099,0.22325005,0.9466954,0.8656789,0.9923193,0.9113377,0.8903896,0.16105618,0.551936,0.60097903,0.61377925,0.86476797
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00143.mp4,case1_original,kakao_normal,real,0,0.10594828,0.10776568,0.21325426,0.12405374,0.1185891,0.19219798,0.06602513,0.19265325,0.11910044,0.06542547,0.04324442,0.0013484881,0.03030055,0.008283626,0.007710576,0.9981828,0.8239667,0.99613816,0.80570865,0.18227993,0.95791227,0.8945133,0.9584212,0.8700462,0.96653706,0.50651515,0.92788786,0.9217811,0.99440175,0.6760855
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00151.mp4,case1_original,kakao_normal,real,0,0.08826861,0.34997696,0.1561049,0.10461446,0.1339241,0.19223589,0.596007,0.7711118,0.09568694,0.19072402,0.11382562,0.09081609,0.029788302,0.13006428,0.16708271,0.92064714,0.80555576,0.9621432,0.8347439,0.005099818,0.63801813,0.75178486,0.9417078,0.83887786,0.3078065,0.021822827,0.42793453,0.089933015,0.7895584,0.70237696
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00153.mp4,case1_original,kakao_normal,real,0,0.1828629,0.25238404,0.266405,0.12581532,0.19752184,0.19798662,0.09947021,0.27160174,0.044018652,0.15616924,0.051130094,0.23943825,0.19223589,0.6603093,0.08866235,0.9996947,0.9711565,0.99975747,0.99173236,0.82796735,0.98943967,0.9864287,0.9997546,0.9921537,0.9943581,0.95239735,0.9766692,0.93439513,0.93930376,0.9695556
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00156.mp4,case1_original,kakao_normal,real,0,0.16599831,0.26378903,0.23344412,0.3114792,0.23678085,0.18978372,0.01518905,0.097820476,0.11138611,0.03234433,0.07730841,0.0015669889,0.0007000407,0.047030386,0.017061688,0.52328044,0.6948206,0.9092242,0.8547634,0.00078854576,0.2600135,0.7895584,0.9634375,0.7785231,0.14514564,0.010509383,0.9054896,0.2244802,0.051082738,0.81412673
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00162.mp4,case1_original,kakao_normal,real,0,0.25432372,0.11571067,0.14051306,0.1968262,0.20971236,0.1928812,0.05937366,0.1552705,0.24198166,0.17119972,0.024633382,0.00571913,0.0031419473,0.021064695,0.0034162789,0.1450548,0.7998335,0.9843514,0.7692103,0.2374433,0.89688534,0.99746895,0.83400166,0.714516,0.974701,0.4619724,0.80882335,0.37662312,0.9455505,0.49652106
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\real\kakao_normal\00163.mp4,case1_original,kakao_normal,real,0,0.27192786,0.18090117,0.10941996,0.1908748,0.13980691,0.19636348,0.090937115,0.27503237,0.14829372,0.1284158,0.101767845,0.0030101987,0.0053744875,0.24086387,0.0119150225,0.17147702,0.18993394,0.9511876,0.120957024,0.0031974867,0.15285237,0.63082707,0.15604058,0.72233117,0.0012018913,0.003976228,0.006551524,0.040654846,0.0063883206,0.0051097376
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_000.mp4,case1_original,kakao_normal,pika,1,0.09285216,0.40677357,0.21378726,0.21276315,0.34452614,0.1857625,0.3656265,0.06572467,0.0532062,0.08555635,0.16606592,0.06506811,0.124638565,0.1088266,0.20505732,0.7363058,0.56187606,0.93919235,0.63017297,0.0118576735,0.22042635,0.25349125,0.8174288,0.20833994,0.1858733,0.008660931,0.96210754,0.42852482,0.016625078,0.44883582
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_001.mp4,case1_original,kakao_normal,pika,1,0.2905781,0.30808616,0.35987014,0.3022881,0.25321412,0.19352815,0.86359304,0.6576346,0.7842261,0.69852227,0.45193115,0.59812146,0.33691713,0.8488156,0.92902297,0.9852856,0.9134452,0.99140584,0.8897206,0.6758716,0.9455002,0.9219921,0.9845903,0.9185533,0.9353465,0.028953165,0.7407374,0.37719646,0.5271948,0.833121
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_002.mp4,case1_original,kakao_normal,pika,1,0.4136252,0.38947397,0.47171757,0.41264847,0.46075895,0.19609393,0.32098424,0.71790266,0.81909883,0.6519368,0.7490872,0.38050714,0.5964772,0.7524221,0.75649256,0.97997653,0.88563144,0.9982522,0.7905303,0.79486305,0.97539,0.9688562,0.9968087,0.97118384,0.9416005,0.07470251,0.9075583,0.7552762,0.91212356,0.77475387
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_003.mp4,case1_original,kakao_normal,pika,1,0.1274896,0.32906824,0.21771151,0.18624303,0.19178137,0.18993394,0.5200698,0.89307654,0.30430004,0.21609424,0.054600604,0.09929539,0.024099447,0.44085288,0.01627746,0.99915075,0.9425596,0.99922967,0.902824,0.8120489,0.9958093,0.9937709,0.999423,0.994615,0.98722816,0.37794238,0.9857729,0.89048487,0.96267307,0.96267307
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_004.mp4,case1_original,kakao_normal,pika,1,0.3613337,0.44617042,0.45634162,0.3357319,0.28942192,0.1908371,0.7362821,0.42202812,0.7844842,0.112064525,0.35563502,0.8159669,0.65058523,0.6356749,0.97877365,0.9825408,0.85139763,0.998345,0.8912444,0.742048,0.9431908,0.97786224,0.9957188,0.7826417,0.9753196,0.38254502,0.9443824,0.7155731,0.97369474,0.89991575
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_005.mp4,case1_original,kakao_normal,pika,1,0.23493281,0.5784929,0.26048353,0.34367207,0.24301313,0.19295722,0.71790266,0.2797055,0.25837275,0.39312288,0.5412876,0.26208568,0.30077124,0.25506523,0.8523834,0.9773276,0.89414424,0.9871416,0.86877114,0.7478001,0.9755304,0.9709919,0.96891505,0.8715842,0.95775455,0.106318876,0.9761519,0.7491331,0.9444849,0.8590736
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_006.mp4,case1_original,kakao_normal,pika,1,0.26218015,0.3752771,0.2486254,0.3972367,0.2976996,0.20204929,0.79036856,0.84972197,0.84619683,0.24472384,0.42445675,0.51728135,0.45243007,0.7433543,0.8296645,0.98833525,0.9045662,0.98819935,0.9512329,0.7675156,0.9444849,0.9334308,0.9360516,0.91693145,0.9131358,0.18513554,0.9601375,0.7912571,0.9427181,0.91573364
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_007.mp4,case1_original,kakao_normal,pika,1,0.22469279,0.41954947,0.2162597,0.28209728,0.32527938,0.19907434,0.45356438,0.5424013,0.39780682,0.14572217,0.084040605,0.08471965,0.085403666,0.53114855,0.7312985,0.99262565,0.8885172,0.9963994,0.9253649,0.8106663,0.9890237,0.98648083,0.9810401,0.92468774,0.97052056,0.39440504,0.90894175,0.90958625,0.98250717,0.92529744
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_008.mp4,case1_original,kakao_normal,pika,1,0.21395142,0.2426989,0.2549261,0.2479419,0.2965524,0.19417675,0.863334,0.607212,0.3681785,0.22884513,0.26697797,0.23982471,0.092104286,0.35985607,0.77381516,0.98680264,0.93367314,0.9951514,0.94122344,0.8448575,0.9964064,0.9965301,0.9953454,0.959001,0.9777564,0.72841036,0.9551521,0.84733725,0.7829116,0.96171397
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_009.mp4,case1_original,kakao_normal,pika,1,0.37969458,0.47349745,0.47037166,0.39987022,0.31158394,0.20200992,0.9269014,0.9214283,0.7826625,0.53219724,0.39679837,0.6017398,0.7443777,0.83914167,0.8784186,0.99997616,0.97664696,0.9992889,0.98083925,0.9930153,0.99765414,0.99784684,0.9992489,0.9923341,0.99529535,0.77509457,0.9812749,0.92255217,0.98892784,0.9861113
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_010.mp4,case1_original,kakao_normal,pika,1,0.40406644,0.41808242,0.37153557,0.45801535,0.36353394,0.19448254,0.74697053,0.89606965,0.6802152,0.51360744,0.62592417,0.58346295,0.3186839,0.5275371,0.73428625,0.97879386,0.95190793,0.99433607,0.9502727,0.9226916,0.9984114,0.9959927,0.9996018,0.9959849,0.98482555,0.5189042,0.80325097,0.7921428,0.6307365,0.92338526
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_011.mp4,case1_original,kakao_normal,pika,1,0.3196521,0.36189732,0.44067985,0.33843237,0.36418375,0.20020561,0.78825736,0.9403531,0.66093874,0.513882,0.8000679,0.83250916,0.6737823,0.71315706,0.8897206,0.9875683,0.98486924,0.99389064,0.9935494,0.94934165,0.9820655,0.9928231,0.9979572,0.98680264,0.99097097,0.8185193,0.96753323,0.7589575,0.97285664,0.9462997
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_012.mp4,case1_original,kakao_normal,pika,1,0.44761118,0.39297727,0.37785628,0.39617035,0.29007506,0.19352815,0.65074474,0.8536079,0.7097615,0.44423324,0.57530475,0.5316045,0.26731253,0.36239165,0.75214916,0.87800074,0.9167081,0.9956006,0.9182973,0.6951311,0.97869223,0.9806364,0.99805814,0.80555576,0.9065083,0.94966936,0.97726256,0.8586001,0.9859364,0.97923523
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_013.mp4,case1_original,kakao_normal,pika,1,0.3680365,0.33025518,0.37762672,0.34560204,0.34648603,0.19498022,0.74792683,0.8797679,0.90569824,0.56115466,0.4866708,0.4401835,0.20641372,0.34180218,0.24041776,0.9999311,0.9740426,0.99866724,0.9413314,0.9648882,0.99743915,0.99789655,0.9999263,0.9796871,0.9981578,0.82615143,0.98041254,0.928668,0.9596866,0.9560224
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_014.mp4,case1_original,kakao_normal,pika,1,0.35248035,0.28397995,0.341308,0.3584092,0.20173459,0.18776484,0.6640231,0.15746048,0.5137904,0.12152928,0.07843036,0.4462232,0.09717599,0.17628132,0.18520921,0.9996673,0.937726,0.99964714,0.9067358,0.89823216,0.9969957,0.994292,0.9997503,0.9918121,0.99499834,0.78208053,0.9644556,0.751557,0.98801583,0.9613528
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_015.mp4,case1_original,kakao_normal,pika,1,0.46199512,0.50691944,0.45525917,0.514446,0.42089713,0.19597849,0.8057421,0.90118396,0.68573904,0.6397642,0.8793542,0.7604728,0.639933,0.69118476,0.85747,0.98801583,0.9478657,0.9991672,0.9384068,0.82768893,0.98922324,0.9743129,0.9966365,0.9643886,0.9678993,0.66385967,0.96395,0.8493474,0.99002504,0.97142875
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_016.mp4,case1_original,kakao_normal,pika,1,0.4047133,0.412974,0.31124362,0.40011927,0.2773751,0.19779289,0.7434475,0.85446006,0.8577085,0.46845627,0.94858485,0.94877505,0.87810534,0.6434133,0.80131465,0.9723885,0.937669,0.997981,0.95443547,0.84032446,0.9925538,0.9877823,0.99946314,0.9893063,0.98201376,0.6290486,0.9650533,0.7927853,0.96672606,0.9736447
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_017.mp4,case1_original,kakao_normal,pika,1,0.21239536,0.15431227,0.1476166,0.17511447,0.14517595,0.19678761,0.4008813,0.8894329,0.81859183,0.4525057,0.38577956,0.032009803,0.12586902,0.38039923,0.4843801,0.9996244,0.945248,0.9996395,0.9466954,0.91129816,0.99925333,0.9849274,0.99903023,0.9910493,0.98314995,0.6522968,0.9389689,0.85752964,0.97813547,0.81316423
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_018.mp4,case1_original,kakao_normal,pika,1,0.37499097,0.3218329,0.28293857,0.23966062,0.2635994,0.19590156,0.9167827,0.90657043,0.42882383,0.5281684,0.48380083,0.8390098,0.7978326,0.6402142,0.67768735,0.9964551,0.9723885,0.9984841,0.9493885,0.8879841,0.99879813,0.9972691,0.9997305,0.99690056,0.98400164,0.90397453,0.97057647,0.9254324,0.9935494,0.93195957
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_019.mp4,case1_original,kakao_normal,pika,1,0.20354918,0.30699432,0.15636237,0.2222778,0.2354598,0.1949036,0.35585883,0.84796774,0.27879643,0.15993772,0.20346011,0.29178742,0.64400125,0.6779006,0.46660253,0.9775858,0.9509148,0.9951137,0.9497627,0.9693822,0.99411184,0.9966299,0.9993687,0.9909972,0.9745319,0.5808016,0.9208609,0.7970834,0.96820134,0.96267307
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_020.mp4,case1_original,kakao_normal,pika,1,0.3667598,0.39951876,0.4113621,0.38995302,0.36636302,0.19356625,0.930395,0.21059376,0.7140053,0.1844735,0.14996658,0.7604728,0.1592174,0.7373946,0.79270506,0.99780446,0.94886994,0.99860877,0.954393,0.980053,0.99865156,0.9980392,0.9999567,0.99398476,0.99766773,0.9029097,0.9786719,0.93698055,0.9898107,0.9823216
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_021.mp4,case1_original,kakao_normal,pika,1,0.40348604,0.40303072,0.3748479,0.4197223,0.42877895,0.20705435,0.9528382,0.9280836,0.97562337,0.6118314,0.7916601,0.7424217,0.8040984,0.8984996,0.98054343,0.95699733,0.9332485,0.9565531,0.95418006,0.7946241,0.95775455,0.9832306,0.9885361,0.9407353,0.9816304,0.8554893,0.982031,0.8516446,0.92324704,0.9510514
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_022.mp4,case1_original,kakao_normal,pika,1,0.39957732,0.44025868,0.41601053,0.40748078,0.46484083,0.19740576,0.7226494,0.44667572,0.7797414,0.2881683,0.58266914,0.7767923,0.77055115,0.8980982,0.9724409,0.72095805,0.93686515,0.938124,0.90213645,0.559621,0.7966091,0.9759006,0.9643886,0.74747777,0.94728357,0.18937114,0.8040215,0.71032697,0.73345184,0.68151486
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_023.mp4,case1_original,kakao_normal,pika,1,0.40934625,0.4272324,0.29090533,0.43351674,0.26440585,0.19667187,0.95190793,0.72296727,0.895842,0.5733276,0.5127002,0.44776213,0.27876577,0.8346092,0.9324533,0.9959927,0.94994867,0.9920312,0.9750835,0.69035035,0.9764905,0.9768687,0.99723697,0.9658352,0.96210754,0.590425,0.9769348,0.8577085,0.96912026,0.88043773
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_024.mp4,case1_original,kakao_normal,pika,1,0.4071861,0.50115967,0.39050493,0.48044822,0.3963748,0.19740576,0.6406359,0.677474,0.44981554,0.3149717,0.5633254,0.293607,0.7591808,0.70094603,0.9091032,0.99891615,0.9531443,0.9996506,0.9724409,0.9091839,0.97389406,0.98324674,0.9979966,0.970771,0.97958976,0.8491599,0.92156965,0.8288003,0.99490017,0.9240733
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_025.mp4,case1_original,kakao_normal,pika,1,0.2698063,0.4573412,0.35017133,0.32066175,0.49717715,0.19265325,0.7078214,0.34914428,0.10266401,0.19375686,0.8631034,0.09864227,0.10913479,0.78332627,0.79318607,0.9966691,0.93569994,0.9994947,0.9178566,0.80181944,0.96864927,0.985342,0.99912554,0.9413314,0.978733,0.9526182,0.95159405,0.929951,0.9950659,0.9302684
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_026.mp4,case1_original,kakao_normal,pika,1,0.3276683,0.43976235,0.34066337,0.43702745,0.32621777,0.20051853,0.8166259,0.73753643,0.833528,0.22114037,0.8499712,0.6757111,0.82782817,0.88587856,0.973519,0.9693822,0.93077356,0.9334308,0.8750948,0.7133318,0.9545628,0.9931229,0.9986249,0.81844676,0.91815066,0.3581566,0.9811126,0.90747637,0.9627783,0.92421025
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_027.mp4,case1_original,kakao_normal,pika,1,0.43872508,0.32082132,0.3335863,0.30657896,0.23894954,0.20185255,0.9564718,0.9001793,0.87191176,0.43257266,0.93784,0.8873023,0.84606963,0.7527403,0.87445295,0.9887771,0.87794846,0.9067358,0.9258693,0.7264256,0.91046584,0.93403506,0.97925514,0.8813599,0.9511876,0.057071403,0.9610981,0.79016626,0.8206851,0.8123469
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_028.mp4,case1_original,kakao_normal,pika,1,0.41442478,0.504341,0.36641967,0.35387465,0.286269,0.19794787,0.74977493,0.9571178,0.94791394,0.432303,0.7984619,0.7689935,0.80984056,0.67787397,0.9184803,0.99242276,0.9404078,0.9693532,0.9612074,0.8851856,0.96189344,0.98056203,0.99522626,0.8871557,0.98442644,0.6263242,0.9807842,0.8359529,0.9194258,0.9584212
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\kakao_normal\fake_pika_029.mp4,case1_original,kakao_normal,pika,1,0.3029837,0.5855752,0.36361864,0.5219699,0.3678946,0.2056549,0.7378907,0.8827315,0.91550726,0.7778699,0.6629601,0.61031556,0.7632922,0.7354992,0.8190264,0.9962638,0.91062486,0.98293835,0.99153805,0.9777564,0.9823047,0.9848984,0.99442345,0.87584007,0.971779,0.046335038,0.8382168,0.7756048,0.9804314,0.8864204
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\kakao_normal\fake_runway_000.mp4,case1_original,kakao_normal,runway,1,0.36015138,0.4984665,0.3346438,0.31132215,0.38024104,0.18813746,0.8571115,0.44474563,0.81412673,0.2842779,0.7396576,0.49255428,0.2584195,0.45114514,0.65494996,0.9999927,0.96267307,0.99779165,0.9868913,0.9997826,0.99342304,0.99948776,0.99981517,0.9807288,0.99931884,0.79085356,0.97813547,0.94781744,0.9811669,0.9692078
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\kakao_normal\fake_runway_001.mp4,case1_original,kakao_normal,runway,1,0.27338037,0.2866183,0.27845296,0.3228995,0.37390444,0.19034748,0.86810166,0.31487948,0.75437254,0.22910373,0.7071773,0.7957772,0.78968006,0.86130506,0.7580631,0.9999958,0.9806919,0.9981433,0.99611557,0.99947566,0.9973425,0.9976859,0.999884,0.9771756,0.99893504,0.9265699,0.98507166,0.9482025,0.99378294,0.9693242
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\kakao_normal\fake_runway_002.mp4,case1_original,kakao_normal,runway,1,0.4622834,0.5943747,0.5381111,0.5597113,0.53337085,0.19759926,0.9902822,0.8431217,0.996357,0.26156664,0.97057647,0.9701835,0.9131358,0.9551939,0.9909972,0.9999938,0.96360916,0.9989141,0.99040353,0.9997439,0.99860066,0.99847525,0.9998202,0.99010193,0.99968743,0.9811126,0.9844114,0.95589906,0.9966756,0.96381396
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\kakao_normal\fake_runway_003.mp4,case1_original,kakao_normal,runway,1,0.31700322,0.44533354,0.22716917,0.404478,0.27884555,0.19333771,0.93674946,0.91700584,0.8952941,0.42329413,0.8502201,0.9835654,0.94427973,0.7275643,0.96805066,0.99995124,0.95447797,0.9953544,0.98880965,0.99942964,0.9947901,0.99890983,0.99987996,0.98746,0.99906915,0.910426,0.969469,0.9244834,0.99094474,0.9164094
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\kakao_normal\fake_runway_004.mp4,case1_original,kakao_normal,runway,1,0.32420865,0.36229208,0.26635727,0.31578875,0.2782568,0.19528697,0.9783226,0.91546947,0.969469,0.15027805,0.967256,0.9920466,0.9959771,0.9022657,0.9486325,0.9999963,0.98518616,0.9993,0.9885583,0.99885976,0.9981141,0.9990396,0.99995613,0.99066,0.9996898,0.9718326,0.9827572,0.92100316,0.9923786,0.94068086
